"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"215","Zach Parise","MIN","L","67","69.533333333333","1","0","0","0","1","100.00","9","11.11","0.87","12","10","7","3","1","1","0","0","0","0","0","2","1","5","2","0","5","0","1","0.00"
"216","Eric Fehr","WSH","C","73","74.433333333333","0","1","0","1","1","100.00","4","0.00","0.33","7","5","4","1","0","0","2","1","1","0","0","1","1","7","4","2","4","5","4","55.56"
"220","Ryan Kesler","VAN","C","77","170.71666666667","1","0","0","0","1","100.00","7","14.29","0.31","11","8","7","1","2","0","4","2","2","0","0","2","3","7","3","1","16","80","108","42.55"
"223","Corey Perry","ANA","R","81","49.366666666667","1","0","0","0","1","100.00","8","12.50","1.01","8","8","6","5","1","2","2","1","1","0","0","1","3","3","1","1","4","1","1","50.00"
"225","Loui Eriksson","BOS","L","61","87.483333333333","0","1","1","0","1","100.00","8","0.00","0.5","9","8","6","1","1","0","0","0","0","0","0","1","0","3","2","0","2","0","0","-"
"231","B.J. Crombeen","T.B","R","55","81.4","0","1","1","0","1","100.00","1","0.00","0.11","3","2","3","0","1","0","4","2","2","0","0","0","0","5","2","3","5","0","0","-"
"237","Alexander Sulzer","BUF","D","25","46.483333333333","0","1","1","0","1","50.00","1","0.00","0.01","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","3","0","0","-"
"243","John Mitchell","COL","C","75","136.51666666667","0","1","0","1","1","100.00","5","0.00","0.41","6","5","5","2","1","0","0","0","0","0","0","0","0","7","5","3","12","34","52","39.53"
"249","Kyle Brodziak","MIN","C","81","212.45","1","0","0","0","1","100.00","10","10.00","0.93","14","11","7","5","1","0","18","5","4","0","1","4","1","14","3","3","11","78","113","40.84"
"264","Alex Ovechkin","WSH","L","78","4.0833333333333","0","1","1","0","1","100.00","1","0.00","0.02","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"270","Drew Stafford","BUF","R","70","107.33333333333","1","0","0","0","1","100.00","4","25.00","0.31","5","5","3","1","1","0","0","0","0","0","0","0","2","0","3","1","4","8","13","38.10"
"277","Dave Bolland","TOR","C","23","27.366666666667","1","0","0","0","1","50.00","2","50.00","0.07","2","2","0","0","0","0","0","0","0","0","0","0","3","3","2","0","1","5","7","41.67"
"281","Nicklas Grossmann","PHI","D","78","208.3","0","1","1","0","1","25.00","2","0.00","0.02","3","3","0","0","0","0","8","4","4","0","0","2","6","1","15","9","35","0","0","-"
"285","Brandon Prust","MTL","L","52","91.5","0","1","1","0","1","50.00","4","0.00","0.63","6","6","4","3","1","1","0","0","0","0","0","1","1","3","9","4","9","10","6","62.50"
"286","Andrej Sekera","CAR","D","74","195","1","0","0","0","1","20.00","3","33.33","0.57","9","7","2","2","0","0","0","0","0","0","0","3","4","12","5","6","18","0","0","-"
"295","Ryan Callahan","NYR, T.B","R","65","91.716666666667","1","0","0","0","1","100.00","4","25.00","0.77","10","8","5","2","0","0","2","1","1","0","0","0","1","9","3","2","5","2","2","50.00"
"310","Jannik Hansen","VAN","R","71","58.916666666667","1","0","0","0","1","100.00","7","14.29","0.87","13","9","7","4","4","1","0","0","0","0","0","0","1","2","5","1","2","2","2","50.00"
"314","Cody McLeod","COL","L","71","107.43333333333","1","0","0","0","1","100.00","3","33.33","0.4","5","4","1","1","0","0","0","0","0","0","0","1","1","2","0","2","10","0","2","0.00"
"317","Paul Stastny","COL","C","71","43.366666666667","0","1","1","0","1","100.00","1","0.00","0.09","1","1","1","1","0","0","0","0","0","0","0","0","0","2","0","0","2","27","16","62.79"
"324","Marc Staal","NYR","D","72","146.53333333333","0","1","0","1","1","50.00","0","-","0","1","1","0","0","0","0","2","1","1","0","0","1","5","6","8","2","16","0","0","-"
"335","Marc-Andre Cliche","COL","C","76","192.38333333333","0","1","1","0","1","100.00","14","0.00","0.76","16","16","6","4","1","0","2","1","1","0","0","3","2","9","0","3","13","64","92","41.03"
"337","Kris Russell","CGY","D","68","61.55","0","1","1","0","1","33.33","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","1","1","8","0","0","-"
"341","Vladimir Sobotka","STL","L","61","115.11666666667","0","1","0","1","1","50.00","4","0.00","0.44","10","7","7","1","1","0","7","2","1","1","0","3","0","5","4","0","7","49","31","61.25"
"343","Chris Butler","CGY","D","82","221.5","0","1","1","0","1","33.33","4","0.00","0.11","5","5","0","0","0","0","0","0","0","0","0","3","12","3","10","8","24","0","0","-"
"345","Blair Jones","CGY","C","14","15.3","1","0","0","0","1","100.00","1","100.00","0.23","4","3","2","2","0","0","0","0","0","0","0","0","0","1","0","0","2","2","7","22.22"
"350","Mark Fayne","N.J","D","72","143.61666666667","1","0","0","0","1","50.00","4","25.00","0.19","5","5","2","1","0","0","2","1","1","0","0","0","4","2","4","6","15","0","0","-"
"366","Stephen Gionta","N.J","R","66","124.58333333333","1","0","0","0","1","100.00","12","8.33","1.23","17","13","11","6","1","0","0","0","0","0","0","3","1","5","3","4","7","24","30","44.44"
"371","Mike Weber","BUF","D","68","138.5","0","1","0","1","1","50.00","1","0.00","0.03","1","1","0","0","0","0","2","1","1","0","0","0","5","1","20","1","30","0","0","-"
"375","Trevor Lewis","L.A","C","73","137.81666666667","1","0","0","0","1","50.00","9","11.11","0.95","17","16","11","2","3","0","2","1","1","0","0","2","3","3","6","7","9","13","10","56.52"
"378","Eric Gryba","OTT","D","57","172.55","0","1","0","1","1","33.33","2","0.00","0.05","3","2","0","0","0","0","10","5","5","0","0","3","6","3","24","6","14","0","0","-"
"382","Matt Beleskey","ANA","L","55","25.9","0","1","1","0","1","100.00","2","0.00","0.29","3","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","4","1","2","33.33"
"396","Nicklas Backstrom","WSH","C","82","82.566666666667","1","0","0","0","1","50.00","6","16.67","0.25","8","6","4","1","0","0","2","1","1","0","0","2","0","1","3","3","11","35","34","50.72"
"397","Michael Frolik","WPG","R","81","107.15","0","1","1","0","1","100.00","7","0.00","0.84","9","8","7","4","2","2","0","0","0","0","0","1","3","4","1","2","9","4","5","44.44"
"398","Brian Strait","NYI","D","47","124.5","0","1","0","1","1","25.00","0","-","0","1","0","1","0","0","0","0","0","0","0","0","1","3","1","1","0","14","0","0","-"
"399","Jamie McBain","BUF","D","69","72.55","0","1","1","0","1","100.00","3","0.00","0.1","4","3","0","0","1","0","0","0","0","0","0","1","0","0","1","0","6","0","0","-"
"403","Andrew MacDonald","NYI, PHI","D","82","194.93333333333","0","1","1","0","1","25.00","5","0.00","0.11","6","6","1","1","1","0","0","0","0","0","0","1","5","2","8","3","31","0","0","-"
"408","Ryan Carter","N.J","L","62","63.783333333333","0","1","1","0","1","100.00","3","0.00","0.23","6","4","2","1","0","0","0","0","0","0","0","1","1","5","1","3","6","0","1","0.00"
"434","Kevin Shattenkirk","STL","D","81","56.95","0","1","1","0","1","100.00","2","0.00","0.1","3","3","1","0","0","0","2","1","1","0","0","0","3","3","1","0","4","0","0","-"
"438","Sam Gagner","EDM","C","67","27.316666666667","0","1","1","0","1","100.00","3","0.00","0.22","4","4","2","0","0","0","10","1","0","0","1","0","1","1","1","0","0","4","12","25.00"
"442","Riley Nash","CAR","C","73","55.7","0","1","1","0","1","100.00","1","0.00","0.09","3","1","2","0","0","0","2","1","1","0","0","0","1","5","0","0","1","5","14","26.32"
"443","Thomas Hickey","NYI","D","82","162.03333333333","0","1","0","1","1","100.00","4","0.00","0.13","9","6","1","0","1","1","2","1","1","0","0","0","5","5","10","6","25","0","0","-"
"451","Nick Spaling","NSH","C","71","107.78333333333","1","0","0","0","1","100.00","2","50.00","0.27","4","3","3","2","0","0","0","0","0","0","0","2","0","2","1","1","7","19","24","44.19"
"454","David Perron","EDM","L","78","36.983333333333","1","0","0","0","1","100.00","1","100.00","0.16","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","50.00"
"462","Robert Bortuzzo","PIT","D","54","70.85","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","4","2","2","0","0","2","1","0","16","3","7","0","0","-"
"465","Max Pacioretty","MTL","L","73","77.966666666667","1","0","0","0","1","100.00","9","11.11","0.64","13","10","9","2","0","0","2","1","1","0","0","0","0","2","3","2","4","0","0","-"
"467","Jake Muzzin","L.A","D","76","34.05","0","1","0","1","1","100.00","1","0.00","0.02","1","1","0","0","0","0","2","1","1","0","0","3","3","0","6","3","2","0","0","-"
"470","Joakim Andersson","DET","C","65","171.01666666667","0","1","1","0","1","100.00","7","0.00","0.84","11","10","6","4","0","1","2","1","1","0","0","2","8","3","1","1","15","80","87","47.90"
"471","Carl Hagelin","NYR","L","72","120.76666666667","1","0","0","0","1","100.00","4","25.00","0.61","9","6","6","4","2","0","4","2","2","0","0","3","4","8","4","1","11","0","2","0.00"
"477","Nick Holden","COL","D","54","84.066666666667","0","1","1","0","1","100.00","2","0.00","0.01","2","2","0","0","1","0","0","0","0","0","0","1","1","0","6","2","9","0","0","-"
"478","Jason Demers","S.J","D","75","106.6","0","1","1","0","1","25.00","1","0.00","0.02","2","1","1","0","1","0","2","1","1","0","0","2","3","8","1","4","9","0","0","-"
"487","Drew Doughty","L.A","D","78","202.66666666667","0","1","1","0","1","33.33","6","0.00","0.1","6","6","2","0","0","0","6","3","3","0","0","1","13","1","20","5","21","0","0","-"
"488","Steven Stamkos","T.B","C","37","20.983333333333","1","0","0","0","1","100.00","2","50.00","0.41","4","3","4","3","0","1","0","0","0","0","0","0","0","1","1","0","1","10","14","41.67"
"489","Alex Pietrangelo","STL","D","81","272.7","0","1","0","1","1","50.00","6","0.00","0.09","8","7","2","0","2","0","10","1","0","0","1","0","6","3","4","5","46","0","0","-"
"491","Luke Schenn","PHI","D","79","170.91666666667","0","1","1","0","1","100.00","3","0.00","0.15","7","5","2","0","0","0","2","1","1","0","0","1","3","6","25","2","20","0","0","-"
"500","Jake Gardiner","TOR","D","80","50","1","0","0","0","1","100.00","1","100.00","0.1","1","1","1","1","0","0","0","0","0","0","0","0","3","0","1","0","1","0","0","-"
"503","Jordan Eberle","EDM","R","80","55.2","1","0","0","0","1","100.00","7","14.29","0.79","11","11","6","1","0","0","0","0","0","0","0","1","3","6","2","3","5","0","2","0.00"
"505","John Carlson","WSH","D","82","310.43333333333","0","1","1","0","1","33.33","7","0.00","0.07","7","7","1","0","0","1","0","0","0","0","0","4","12","8","6","5","42","0","0","-"
"514","Colby Robak","FLA","D","16","36.55","0","1","0","1","1","50.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","8","0","0","-"
"521","Michael Stone","PHX","D","70","108.16666666667","0","1","0","1","1","50.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","5","2","17","0","0","-"
"524","Lance Bouma","CGY","C","78","158.23333333333","1","0","0","0","1","25.00","5","20.00","0.71","11","9","7","3","0","1","2","1","1","0","0","0","1","1","2","0","36","1","8","11.11"
"536","Philip Larsen","EDM","D","30","2.4666666666667","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"538","Cam Atkinson","CBJ","R","79","14.066666666667","1","0","0","0","1","100.00","2","50.00","0.07","3","2","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-"
"547","Jordie Benn","DAL","D","78","134.91666666667","0","1","0","1","1","25.00","4","0.00","0.2","5","5","2","0","1","0","0","0","0","0","0","1","2","4","8","0","14","0","0","-"
"554","Tyler Bozak","TOR","C","58","68.75","1","0","0","0","1","100.00","4","25.00","0.41","7","4","3","2","1","0","0","0","0","0","0","0","0","7","0","1","6","49","78","38.58"
"583","Dmitry Kulikov","FLA","D","81","147.36666666667","1","0","0","0","1","25.00","5","20.00","0.13","6","6","2","1","0","0","2","1","1","0","0","0","4","3","5","4","12","0","0","-"
"589","Jacob Josefson","N.J","C","27","33.216666666667","1","0","0","0","1","100.00","1","100.00","0.19","2","2","2","0","0","0","0","0","0","0","0","0","0","3","0","2","1","7","8","46.67"
"603","Drew Shore","FLA","C","24","45.1","1","0","0","0","1","100.00","2","50.00","0.16","3","2","2","0","0","0","0","0","0","0","0","0","0","1","0","3","2","9","17","34.62"
"604","Mattias Ekholm","NSH","D","62","82.3","0","1","1","0","1","100.00","0","-","0.02","2","2","0","0","0","0","0","0","0","0","0","1","3","1","3","2","7","0","0","-"
"605","Marcus Foligno","BUF","L","74","82.883333333333","1","0","0","0","1","50.00","2","50.00","0.22","4","4","3","1","0","0","15","2","0","1","1","0","1","5","8","1","8","6","4","60.00"
"607","Linden Vey","L.A","R","18","17.566666666667","0","1","1","0","1","100.00","1","0.00","0.1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","50.00"
"613","Cody Eakin","DAL","C","81","127.66666666667","1","0","0","0","1","50.00","11","9.09","1.67","18","15","13","8","1","1","6","3","3","0","0","2","1","13","3","4","4","59","59","50.00"
"616","Alexander Urbom","WSH","D","20","39.116666666667","0","1","1","0","1","100.00","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","1","2","4","1","1","0","0","-"
"620","Erik Haula","MIN","C","46","51.033333333333","1","0","0","0","1","50.00","5","20.00","0.55","9","6","6","2","0","0","0","0","0","0","0","0","0","1","1","1","1","15","28","34.88"
"623","Marcus Kruger","CHI","C","81","207.08333333333","0","1","1","0","1","100.00","5","0.00","0.38","11","9","2","0","1","0","10","5","5","0","0","0","1","5","1","2","23","81","76","51.59"
"633","Nate Prosser","MIN","D","53","85.866666666667","0","1","0","1","1","100.00","2","0.00","0","2","2","0","0","0","0","10","1","0","0","1","2","2","5","2","2","13","0","0","-"
"639","Christopher Tanev","VAN","D","64","192.76666666667","1","0","0","0","1","25.00","4","25.00","0.15","4","4","2","1","0","0","0","0","0","0","0","0","6","3","3","3","29","0","0","-"
"640","Mats Zuccarello","NYR","R","77","44.383333333333","1","0","0","0","1","100.00","1","100.00","0.23","3","2","1","1","0","0","2","1","1","0","0","2","0","4","1","1","3","0","1","0.00"
"642","Martin Marincin","EDM","D","44","102.91666666667","0","1","0","1","1","50.00","1","0.00","0.02","2","2","0","0","0","0","0","0","0","0","0","0","6","5","2","1","20","0","0","-"
"649","Evgeny Kuznetsov","WSH","C","17","0.35","1","0","0","0","1","100.00","1","100.00","0.07","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"654","Justin Faulk","CAR","D","76","185.01666666667","0","1","1","0","1","25.00","2","0.00","0.11","6","3","2","0","0","0","0","0","0","0","0","2","2","1","11","5","15","0","0","-"
"661","Cam Fowler","ANA","D","70","191.96666666667","1","0","0","0","1","33.33","1","100.00","0.26","1","1","1","1","0","0","2","1","1","0","0","1","7","8","8","3","30","0","0","-"
"664","Quinton Howden","FLA","C","16","30.233333333333","1","0","0","0","1","100.00","4","25.00","0.48","4","4","3","1","1","0","2","1","1","0","0","0","0","4","0","1","4","1","3","25.00"
"665","Emerson Etem","ANA","L","29","30.25","1","0","0","0","1","100.00","2","50.00","0.33","5","4","2","2","0","0","0","0","0","0","0","1","1","2","0","2","3","0","0","-"
"671","Taylor Hall","EDM","L","75","28.566666666667","0","1","0","1","1","100.00","3","0.00","0.38","7","6","3","0","0","0","0","0","0","0","0","0","2","1","0","0","1","3","2","60.00"
"698","Brian Gibbons","PIT","C","41","26.65","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","2","1","0","1","0","2","0.00"
"701","Raphael Diaz","MTL, NYR, VAN","D","63","129.95","0","1","0","1","1","33.33","0","-","0.02","2","1","0","0","0","0","0","0","0","0","0","1","5","1","4","2","20","0","0","-"
"706","Vincent Trocheck","FLA","C","20","45.65","1","0","0","0","1","100.00","3","33.33","0.53","4","4","4","3","2","1","0","0","0","0","0","0","0","6","0","2","1","28","37","43.08"
"716","Markus Granlund","CGY","C","7","4.1","1","0","0","0","1","100.00","1","100.00","0.05","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"743","J.T. Brown","T.B","R","63","60.433333333333","0","1","0","1","1","100.00","2","0.00","0.12","4","3","2","0","0","0","0","0","0","0","0","0","2","0","2","1","4","0","0","-"
"744","Brian Flynn","BUF","C","79","183.58333333333","1","0","0","0","1","50.00","8","12.50","1.05","10","9","7","5","1","0","0","0","0","0","0","1","2","8","1","4","18","30","40","42.86"
"747","Ryan Murray","CBJ","D","66","114.7","0","1","1","0","1","33.33","2","0.00","0","2","2","0","0","0","0","0","0","0","0","0","1","0","0","3","3","16","0","0","-"
"759","Jacob Trouba","WPG","D","65","190.6","1","0","0","0","1","33.33","3","33.33","0.31","6","4","1","1","0","1","0","0","0","0","0","2","17","6","11","6","37","0","0","-"
"764","Damien Brunner","N.J","R","60","0.98333333333333","0","1","1","0","1","100.00","0","-","0.01","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"769","Danny DeKeyser","DET","D","65","146.45","1","0","0","0","1","50.00","1","100.00","0.02","1","1","0","0","0","0","0","0","0","0","0","1","4","2","5","3","22","0","0","-"
"1","Jaromir Jagr","N.J","R","82","4.1","0","0","0","0","0","0.00","2","0.00","0.06","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"2","Teemu Selanne","ANA","R","64","2.5166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"3","Ray Whitney","DAL","L","69","0.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"4","Sergei Gonchar","DAL","D","76","19.566666666667","0","0","0","0","0","-","0","-","0.1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"6","Todd Bertuzzi","DET","R","59","0.78333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"7","Hal Gill","PHI","D","6","8.6333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"10","Ryan Smyth","EDM","L","72","121.95","0","0","0","0","0","-","5","0.00","0.43","6","6","3","0","0","0","4","2","2","0","0","2","2","11","3","1","5","1","5","16.67"
"12","Daniel Alfredsson","DET","R","68","11.8","0","0","0","0","0","-","0","-","0.05","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","-"
"13","Bryce Salvador","N.J","D","40","158.78333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","10","4","20","0","0","-"
"14","Eric Boulton","NYI","L","23","0.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","12","2","1","0","1","1","0","0","0","0","0","0","0","-"
"15","Shane Doan","PHX","R","69","5.7833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"16","Radek Dvorak","CAR","R","60","57.7","0","0","0","0","0","-","1","0.00","0.05","1","1","0","0","0","0","2","1","1","0","0","1","1","3","1","1","2","2","1","66.67"
"17","Jarome Iginla","BOS","R","78","31","0","0","0","0","0","-","4","0.00","0.09","9","4","3","0","1","0","7","2","1","1","0","2","0","1","0","0","2","1","6","14.29"
"19","Stephane Robidas","ANA, DAL","D","38","87.15","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","8","2","7","0","0","-"
"20","Chris Phillips","OTT","D","70","216.55","0","0","0","0","0","0.00","3","0.00","0.1","3","3","0","0","0","0","2","1","1","0","0","1","12","3","27","5","24","0","0","-"
"21","Derek Morris","PHX","D","63","110.55","0","0","0","0","0","0.00","4","0.00","0.02","5","4","0","0","0","1","4","2","2","0","0","1","5","3","9","0","10","0","0","-"
"22","Daniel Briere","MTL","C","69","1.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"23","Dainius Zubrus","N.J","C","82","177.28333333333","0","0","0","0","0","-","7","0.00","0.49","8","7","6","1","2","1","0","0","0","0","0","0","4","1","7","2","10","45","41","52.33"
"24","Cory Sarich","COL","D","54","93.333333333333","0","0","0","0","0","-","1","0.00","0","2","1","0","0","0","0","0","0","0","0","0","0","1","2","8","2","14","0","0","-"
"25","Matt Cullen","NSH","C","77","35.133333333333","0","0","0","0","0","-","1","0.00","0.08","1","1","1","0","0","0","0","0","0","0","0","1","1","2","1","0","0","14","16","46.67"
"27","Michal Rozsival","CHI","D","42","33.866666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","1","1","4","1","5","0","0","-"
"28","Craig Adams","PIT","R","82","250.03333333333","0","0","0","0","0","0.00","2","0.00","0.27","6","6","4","1","2","0","4","2","2","0","0","4","5","6","14","0","28","13","18","41.94"
"29","Willie Mitchell","L.A","D","76","224.66666666667","0","0","0","0","0","0.00","2","0.00","0","2","2","0","0","1","0","2","1","1","0","0","2","9","1","12","6","24","0","0","-"
"30","Sami Salo","T.B","D","71","145.91666666667","0","0","0","0","0","0.00","5","0.00","0.19","5","5","2","0","0","0","2","1","1","0","0","1","3","0","9","1","15","0","0","-"
"31","Francis Bouillon","MTL","D","52","26.116666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","0","0","-"
"35","Olli Jokinen","WPG","C","82","40.65","0","0","0","0","0","-","2","0.00","0.21","2","2","2","1","2","0","0","0","0","0","0","0","1","0","1","0","4","23","29","44.23"
"40","Brenden Morrow","STL","L","71","5.2666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"41","Henrik Tallinder","BUF","D","64","146.68333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","2","3","15","0","0","-"
"42","Joe Corvo","OTT","D","25","0.96666666666667","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"45","Mike Mottau","FLA","D","8","10.566666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"46","Andrew Ference","EDM","D","71","204.83333333333","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","6","3","3","0","0","2","10","3","14","2","22","0","0","-"
"48","Pascal Dupuis","PIT","R","39","77.75","0","0","0","0","0","-","2","0.00","0.05","3","2","1","0","0","0","2","1","1","0","0","1","0","1","2","0","5","1","2","33.33"
"49","Dan Boyle","S.J","D","75","20.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"50","Vincent Lecavalier","PHI","C","69","2.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","50.00"
"51","David Legwand","DET, NSH","C","83","10.216666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","5","7","41.67"
"52","Brad Stuart","S.J","D","61","123.6","0","0","0","0","0","0.00","1","0.00","0.01","2","2","0","0","0","0","0","0","0","0","0","0","2","4","17","3","17","0","0","-"
"56","Robyn Regehr","L.A","D","79","223.26666666667","0","0","0","0","0","0.00","1","0.00","0.03","2","1","0","0","0","0","2","1","1","0","0","2","6","3","25","14","31","0","0","-"
"57","Scott Gomez","FLA","C","46","1.6166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","2","60.00"
"58","John Erskine","WSH","D","37","80.816666666667","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","6","3","3","0","0","1","0","0","2","1","17","0","0","-"
"59","Mike Fisher","NSH","C","75","111.88333333333","0","0","0","0","0","-","1","0.00","0.03","3","1","2","0","0","0","2","1","1","0","0","0","4","6","3","3","10","46","40","53.49"
"60","Mike Ribeiro","PHX","C","80","13.666666666667","0","0","0","0","0","-","1","0.00","0.05","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0.00"
"61","Brad Richards","NYR","C","82","3.1333333333333","0","0","0","0","0","-","0","-","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","16.67"
"62","Erik Cole","DAL","L","75","6.1333333333333","0","0","0","0","0","-","1","0.00","0.14","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","50.00"
"66","Krys Barch","FLA","R","55","0.7","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"67","Rob Scuderi","PIT","D","53","139.56666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","0","0","15","0","0","-"
"68","Mikael Samuelsson","DET","R","26","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"69","Chris Neil","OTT","R","76","1.5333333333333","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","12","2","1","0","1","0","0","0","0","0","0","0","0","-"
"71","Pavel Datsyuk","DET","C","45","34.483333333333","0","0","0","0","0","-","5","0.00","0.5","5","5","5","3","0","1","0","0","0","0","0","0","0","5","0","1","4","31","31","50.00"
"73","Jeff Halpern","PHX","C","69","137.75","0","0","0","0","0","-","3","0.00","0.28","6","3","1","1","1","0","0","0","0","0","0","1","1","5","1","4","11","52","69","42.98"
"74","Daniel Sedin","VAN","L","73","68.666666666667","0","0","0","0","0","-","5","0.00","0.65","9","7","6","4","1","2","0","0","0","0","0","1","2","3","1","1","2","0","1","0.00"
"75","Henrik Sedin","VAN","C","70","69.383333333333","0","0","0","0","0","-","3","0.00","0.42","5","4","3","2","0","0","2","1","1","0","0","1","2","2","1","3","4","16","22","42.11"
"76","Taylor Pyatt","NYR, PIT","L","56","36.566666666667","0","0","0","0","0","-","4","0.00","0.26","5","5","3","0","0","0","2","1","1","0","0","1","0","0","0","1","2","0","2","0.00"
"77","Barret Jackman","STL","D","79","183","0","0","0","0","0","0.00","6","0.00","0.2","7","7","2","0","2","0","16","4","3","0","1","3","7","8","14","3","28","0","1","0.00"
"78","Martin Havlat","S.J","R","48","7.6333333333333","0","0","0","0","0","-","1","0.00","0.07","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"79","Jordan Leopold","STL","D","27","10.533333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","-"
"81","Matt Carkner","NYI","D","53","19.833333333333","0","0","0","0","0","-","1","0.00","0.03","2","2","0","0","0","0","10","1","0","0","1","1","0","1","2","0","1","0","0","-"
"82","Chris Kelly","BOS","C","57","105.41666666667","0","0","0","0","0","-","6","0.00","0.5","8","8","3","2","1","0","2","1","1","0","0","3","1","8","2","2","7","51","62","45.13"
"83","Brian McGrattan","CGY","R","76","0.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"84","Ryan Malone","T.B","L","57","7.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","0","0","0","0","0","-"
